content,score
Bersainglah tarif secara sehat jangan mau paling murah masa argo mobil 9ribu dan pot 20%? Kasian customer yg order lama karna gak ada driver yg mau ambil,1.0
Titik map gak lengkap parah ini aplikasi gimana mau order apa mau maen tebak tebakan...Gak kepake uninstall aja😂,1.0
ongkir yang di tagih tidak sesuai yang ada di aplikasi di aplikasi 19k yang ditagih driver 23rb.. tolong di tindak lanjuti ya,1.0
"Kecewa banget pakai aplikasi ini, driver nya kaya preman bad attitude, dan banyak bgt driver yang ngga poper, pembayaran ngga bisa non tunai tp driver ngga pernah beralasan ngga ada kembalian kan aneh mungkin penumpang yg lain bayarnya pakai uang goib semua kalo ya ga jelas banget, giliran udah kebingungan menunggu lama baru di keluarin dan bilang lupa kalo ternyata ada kembalian aneeehh ga jelass ga sopaaan ga sabaran",1.0
"Masih beruk lutung, orng belm ngeklik alamat udk ke pesen kasian abng2 nya Telor puyuh emng",1.0
Terlalu pemalas semua driver kalian dekat aja ngga mau di ambil harus namba ongkos baru mau jemput.. buruk zx ..,1.0
"Parah bnyk alamat yg gk terditek dengan baik,,, giliran cari dipeta malah gk jelas alamatnya!!! Diperbarui dong biar ky saingannya yg dua itu gitu diketik muncul tuh alamat.. Ini diketik tujuan malah disuruh unjukin dimap!@$&# parah..... Otomatis uninstal aja lah yg ijo aja harga beda dikit gk ribet!!! Byeeeeeee",1.0
"Tolong kesopanan diperbaiki, mau order aplikasi mutar terus susah dan pihak Maxim tidak sabar dan ketika saya cancel karena enggak jadi  malah di wa.tolonglah perbaiki lagi",1.0
Map nya lama respon nya dan mau narok titik aja menunggu lama,1.0
"cari driver susah, udh d naikin hrganya bhkan smpai 10k ttep aja gadapet",1.0
"Diaplikasi tertulis ongkirnya 3000,tapi driver tidak mau ngambil dengan harga segitu,kebanyakan dari mereka semua menolak atau mengabaikan pelanggan,padahal pelanggan sudah memilih maxim dari pada ojek online yang lain karena ongkirnya cukup murah dan terjangkau oleh kalangan masyarakat, tau2 driver bikin ulah, parah kali driver!",1.0
Barusan saya kirim barang via maxim car.. tp driver naro barang ditempat yg yg ga sesuai trus kabur gitu aja.. skrg saya masih nyari2 barangnya ditaro dimana.. history perjalanannya juga ga keluar di aplikasi.,1.0
Kesl aja gtu pakai aplikasinya pdhl saya pesan 1 kalo aja tau tau malah yg dtg 2 mobil kan saya merasa rugi jdinya harus ganti uang cansel,1.0
Semua driver nggak punya attitude.......nggak mau bawa orng yg sedang kritis,1.0
Harga dah yg termurah.. Saya mending maxim drpd yg yg lain tapi tolong perbaiki aplikasinya...error habis,1.0
"Maps nya kayak babuy, tolol ni yg buat. Jadi salah alamat",1.0
Kenapa ga bisa dibuka? Padehal kemanren bisa pas di gunain. Woyy kenapaaa ni aplikasi nyebelinnnn!!!!!,1.0
Saya ingin membayar dg non tunai cara isi saldonya bagaimana??? Kenapa susah sekali di klik non tunai ga bisa???!!!!,1.0
"Blm juga gw pake, udah minta update aja, titik juga gak dapet.",1.0
Aplikasi ini sdh saya hapus. Tp knp aplikasi nya bisa mesen sendiri. Pada hal sdh saya hapus aplikasi nya,1.0
Ribet mau memilih lokasi gak sesuai dengan yg di harapkan,1.0
"Kenapa masuk nya susah,ga bisa cuy,udah ber xx masukin nomber ga bisa kata nya suruh periksa no nya,pas saya masuk ke gojek angsung aktif,ini serius ga aplikasi,klo serius jangan di buat susah orang mau login nya",1.0
Kenapa harus beli atribut dari kantor kemudian baru akun pengemudi dibuat prioritas,1.0
"Driver ga profesional, banyak tanyaa, sampe nya lamaaaaaaa kayak ga niat kerja , TOLONG untuk perusahaan maxim kalo cari driver itu yg ramah dan sopan santun sama penumpang/konsumen nyaaa yaaaa Jangan karena driver orang orang pada gakmau pesan maxim dan lari ke app ojol yg lainnmm maps ga jelas, cuma menang murah ongkir nya aja... Untukk yg lain nyaaa zonkkkk Thanks",1.0
ribet pesenya iyaa... namanya kita mau jln iya kadang gak thu no rumahnya haya thu jlnnya ajja... nii mah harus langkap... tolong dong di perbaikkin jln ajja sdh cukup gak perllu no rumah segala.. kan jdi susah ...,1.0
Kenapa ya dengan maxim saya pesen gosend mencari pengemudi di saya tapi di babang nyaa masuk jadi gimana sih ini,1.0
"aplikasi MERESAHKAN ....TOLONG KALAU LAGI NGEBUG NGK USAH TERIMA ORDERAN...KASIAN YANG DI SURUH BAYAR DOUBLE-DOUBLE. saya SEBENARNYA BAYAR 8.000  PAS SAMPAI TUJUAN GILA JADI 38.000 . TOLONG INI aplikasi SANGAT JELLE!!!!!!!! PELAYANANNYA JUGA JELEK. KATA MAS DRIVER NYA NGEBUG ...saya BILANG BISA BAYAR 8.000 SOALNYA UANG YG LAGI saya BAWA PAS""  TAU NYA DI PAKSA HARUS BAYAR 38.000 PADAHAL 1 TITIK AJA LOH INI.... TOLONG PERBAIKI LAGI!!!!!!!!!!!! SANGAT MENGECEWAKAN!!!!!!",1.0
"Kacau banget nih aplikasi, nyari halte busway lebak bulus aja gak ketemu ketemu. map nya aneh, terus notif harga nya lama banget nongolnya. makin kesini makin bobrokkk",1.0
Ini kenapa dah error' driver bisa ngirim pesan tapi kita ga bisa blsnya,1.0
"Aplikasi nya belum terlalu matang, maps ngga jelas. Banyak yg ngga muncul, jadi agak susah cari alamat.",1.0
"Aplikasi cacat bgt, kalo pesen food dapet driver nya lama bgt dan kadang suka eror",1.0
"membingungkan semua baik maps, aplikasi dan driver semua sistem spt kacau",1.0
"Ini aplikasi knpa eror terus sih, padahal udh dpt driver dia udh chat malah statusnya masih mencari terus udh 2x uninstal begini terus",1.0
Bego banget nih aplikasi...tujuan ditulis A yg kluar B.....jadi nyesel iihh....,1.0
"no otp nya jh gk mau muncul,sudah coba beberapa kali juga",1.0
Aplikasi macam apa ini Aplikasi anak qampang Pengen login aja susah,1.0
"Tolong tarifnya car di patok untuk order terdekat paling tidak 12 k, masa 5 k 6 k 7 k, bike aja trendah 8 k. Jemput nya saja sudah jauh. Blum lagi masuk2 gang dan jalan rusak.",1.0
"Aplikasi buat emosi, lemot, ga ada fitur laporkan driver yg cancel seenak jidat, mana chat suka lama masuknya. Ntah apa2",1.0
Tolong yah buat driver Maxim yg tadi nganter penumpang ke daerah puskesmas kota karang ... Udah nabrak saya GK minta maaf ... Kecewa sama Maxim ... Saya LG hamil 7bulan bonceng anak 3 THN dan BPK saya ... Dia malah gupek liat mobil nya lecet apa GK ... Seharus nya yg diliat dulu yg ditabrak nya 😡,1.0
"Murah sih tapi berkali kali nyoba orderin penjemputan buat org lain gak bisa karena search titik jemput cuma dititik pemesan, terus mau masukin saldo saya cari pilihannya gak ada , apa iya harus cash hariii gini males bgt pegang cash",1.0
Pesanan saya tdk sampay...untung Gak habis bayak.jadi saya iklasin,1.0
Mohon di perluas map/petanya Masa Link.Kemanduran Kel.Teritih Kec.Walantaka Kota Serang-Banten Gak Ada,1.0
"Mau login susah,kode SMS tak kunjung datang,alias ga bisa di pakai",1.0
"Percuma topup isi saldo klo gk diksh order, sama aja kita yg nyumbang buat maxim, klo kita blm prioritas jarang dpt order, kita yg blm prioritas cuma dpt sisa aja itu jg klo ada, kita mau daftar prioritas ktnya blm ada jaketnya, klo ada pun gk bisa cicil hrs byr cash 350rb, dimasa sulit gini bkn ksh kemudahan malah nyusahin, nyesel jg sih udh top up, bye lah maxim.",1.0
Tolong di perbaiki. Saya mengorder cuma satu kali.Tapi driver yang belanja lebih dari 2 padahala sy sudah terima pesanan saya dan sudah kasih bintang.tapi masih masuk di akun driver kain Kan kasihan driver lain yang belanja padahal saya tidak order lagi,1.0
Aplikasinya bagus lengkap dan gak repot mau cari apa². Tapi driver di daerah saya yg pake ini sangat amat buruk pelayanannya. Semoga tidak terulang lagi buat daerah yg lain.,1.0
"Coba lebih di perhatikan lagi untuk driver mobil nya, masa di aplikasi 8rb kita suruh bayar 12rb Bukan masalah duit nya, tapi etika nya Tolong beritahu supir mobil untuk beretika lagi Dikasih 20rb minta semua Riwayat perjalanan juga tidak ada, bagaimana saya mau melapokan mobil tsb Kesal saya jadinya Sudah biasa langganan tapi kali ini kecewa karena perlakuan supir nya Mana bawa ngebut, mobil bau",1.0
aplikasi murahan harga kacang goreng.aplikasi brengsek tidak kasian sama driver 🖕🖕🖕,1.0
Kenapa ya saya order maxim car harga pertama sama harga hakir berbeda terus naik ongkos nya,1.0
"Aplikasi aneh. Suka tiba2 mesen padahal hp sama sekali ga dipegang driver juga gada akhlak, aplikasinya eror kitanya yg dimaki2. Menang harga murah aja, tapi pelayanan dan sikap driver NOL BESAR",1.0
"Setelah di perlukan sering saja eror..... Kalau lagi ngak perlu baik"" aja....",1.0
History perjalanan saya tidak ada dan itu amat sangat merugikan saya. Apalagi klo perjalanan dinas dan harus di claim untuk kantor. Tolong diperbaiki lagi.,1.0
"Aplikasi gak jelas banget, tolonglah belajar sama gojek atau grab yang memudahkan pengguna untuk memesan layanan motor atau mobilnya. Masa saya mau pesan terus alamat susah banget nyari akurasinya yaudah saya pilih yang terdekat, sudah pesan  muter2 terus, saya pikir gk dapat driver jd saya pesan ulang, dapatlah driver. Tapi pihak driver gk ada nelfon saya atau chat saya. Mau dibatalkan juga tidak bisa. Mana saya sudah terlambat. Sdh 1 jam  driver baru muncul",1.0
"Baru nyoba 2x pake maxxim udh di bikin kecewa sama driver ny, akhir ny hapus lagi aj.",1.0
aplikasi jelek . fitur tidak lengkap . peta tidak lengkap .. buruk sekali . mending tidak usah ada maxim . jangan harap bisa bersaing sama tetangga sebelah yg ijo ijo krn fitur mereka lengkap,1.0
Setelah di update malah lemot dan tidak bisa digunakan untuk pemesanan. Saat pencarian alamat ataupun saat pilih dari peta malah terhenti.,1.0
"Klo tarif Rp4.1 terus masih dipotong 15℅ KASIHAN DRIVER nya sy selalu kasih minimal Rp10 k,dan itu ga mahal",1.0
"Aplikasi sampahhhh ini, 2x sy mengorder n dua"" nya mngecewakan. driver lama x nympai ketitik penjemputan, n driver pun tdk tau jalan. Yg lebih parahnya lgi, pajak n plat kendaraannya driver sdah mati. Gmnana sih klian menerima driver,itu nmanya sdah menyalai aturan undang"" satlantas. Tepatnya klian bsa dikatakatan aplikator ojol ilegal. Gmna klau lagi bawak pnumpang ada kejadian atau ada razia dijalan raya,kan bsa jdi panjang urusannya n sewanyapun jdi terlantar juga dijalan. 👎👎👎👎",1.0
"Sepertinya ini aplikasi masih uji coba ya, dan saya merasa kalau aplikasi ini GAGAL. Saya baru download sih, dan mau pesan, pas masukin alamat tujuan dengan ejaan yang sudah benar, tapi tidak ditemukan alamatnya di maps nya, jadi saya harap untuk pihak Maxim yang terkait, coba lah, diperbaiki lagi, kalau sudah benar benar matang persiapanya, baru adakan launching. Padahal alamat tujuan saya ga jauh dari tempat saya tinggal. Dari Cawang Uki menuju Halim. Tapi tidak ditemukan. Sekian dan Thanks.",1.0
Jelek banget sifat org nya g sopan kasar lgsg gua hapus aplikasi nya mahal banget juga di banding dgn ojol yg lain.,1.0
"Busyetttt neh aplikasi bikin driver si 2 ijo nyengir bersaing secara sehat lah masalah ongkir. Semoga gojek ga rekrut driver"" model maxim. Cs yg ngorder juga terlalu baper... H...mmmmm....auto uninstal. Dah tau buatan rusia. Bentar lagi di bom loe kuning. Kwkwkw",1.0
Tolong dong Maxim di perbaiki saya mau login saya kode nya tidak muncul muncul aplikasi nya udah rusak apa Tolong bnerr ini mah,1.0
Kecewa saya baru pesan pertama kali aja masa si pengemudi nya salah jemput orang emg ga bisa gtu liat aplikasi dulu,1.0
Sumpah no recommended bgt... Udah 4x pesen ngga ada yg nerima,1.0
Gimana sie ko tau tau ada pemberitahuan maksim telah berenti,1.0
"Tipu2 nih maxim, saat tiba di tujuan rute dirubah driver.....goodbye maxim. Semoga segera bangkrut...",1.0
"aplikasi nya sering error. Kalau daftar agak lama krna selalu keluar sendiri. Mau login ga bisa, mau cari lokasi jga sering error.",1.0
Masa disuruh kirim barang malahan barangnya balik lagi alasan ga alamat ga ketemu kaya bukan jaman Google aja hadeeuuh,1.0
"Susah menentukan titik penjemputan dan tujuan, banyak nyasarnya... Kasihan driver...",1.0
kak kenapa app maxim saya tidak bisa mengirim kode ke nomor saya,1.0
Ini maxim nya kyk ajg pulak gk ada di krimkan nya kode ke hp ku di blg nya pulak waktu kode sudah hbs..ajg kali lh nih applikasi..,1.0
Udah download 10x udah 100% kenapa gak bisa menginstal 😒 pdhal pake wifi,1.0
"tolong donk di tingkatkan lg, masa mentang² ongkos sedikit gak mau di ambil sih kan kasian kalo yg butuh bgt",1.0
"Aplikasix tlg di perbaiki masa sy pesan Maxim jaringanx menghubungkan terus sy batalkan tiba2 terorder sendiri,jdix driver tlfn knp d batalkan bahkan driver yg tlfn LBH dr 1,",1.0
Ini aplikasi yang eror apa gimana. Tiap saya mau berangkat kerja pesan mobil selalu dapat yang jauh.Al hasil nyampek kantor telat. Apa maxim kekurangan driver apa gimana.?,1.0
"Sulit untuk melakukan order. Meski jaringan internet stabil, Ketika memilih titik jemput dan juga tujuan, tidak ada respon dari aplikasi. Map in app juga tidak update jadi sulit untuk menentukan/memilih tujuan.",1.0
Beberapa driver gak punya etika kalau ngomong kasar suka maki maki padahal kesalahan dari mapsnya,1.0
"Gimana ya saya udah berapa kali go food susah banget. Padahal deket loj dri rumah. Alasan saya gak keluar karena udah malam dn saya perempuan. Pesannya lama, mau ini itu lama. Lambat banget dapat pengemudi",1.0
saya kasih bintang satu.Seperti jasa pelatihan dan perekrutan driver aja. tiap bulan ganti dan rekrut driver baru. gimana pelanan akan maksimal.,1.0
Aplikasi ini histori perjalanan nya tolong di perbaiki karena dapat merugikan orang seperti saya yang harus laporan pengeluaran uang perjalanan,1.0
Susah banget dapet sms padahal udah beda nomor dan beda hp masih aja,1.0
"masih banyak kekurangan nya, dari peta sampe eror lokasi. mohon cepat perbaiki nanti tak tambah bintang nya",1.0
karena aplikasi lemot ini saya jadi berantam sama beberapa driver. Mending ke gojek saja walau mahal tapi bagus dan ga bikin masalah Memang bodo yang bikin ni aplikasi. Lu niat bikin aplikasi ga sih,1.0
Maxim pengusaha yang besar ... tetapi tidak pernah bayar pajak dan pajak iklan pada negara indonesia.,1.0
"DRIVER APLIKASI INI TIDAK ADA SOPAN SANTUN,SAYA SALAH TEKAN ""MEMESAN"" LANGSUNG DIHINA HINA DI WHATSAPP!!!DIBILANG PULAK SAYA MAU DI DUKUN DUKUN DIA(SI DRIVER) MAKSUDNYA APA!!!JANGAN SEGAN SEGAN SAYA LAPORKAN APLIKASI INI KE PIHAK BERWAJIB!!!MANUSIA TIDAK PUNYA SOPAN SANTUN!",1.0
"Aplikasi ini jauh dari sempurna, ketika saya mencoba menggunakannya, titik lokasi yang dicari sangat sulit. 3x saya instal dan mencoba, 3x juga harus saya uninstall. Semoga ke depan, diperbaiki, sebagaimana aplikasi sejenis.",1.0
Tolong ya Maxim milih driver yg baik2 aja . Ini driver malah ambil nomer cs dan tengah malam menelpon . Malah ngak pake baju lagi driver nya . Ihh jijik sama laki2 kayak itu,1.0
Ngak bisa log-in Dan barang yang di kirim ngak sampe,1.0
Membayar tidak sesuai yang ditampilkan di aplikasi (meminta bayaran lebih),1.0
"Tolong maap aplikasi nya diperbaiki sering klu order alamat tujuan dan alamat jemput tidak keluar di aplikasi Maxim, padahal di aplikasi lain sudah lengkap dan jelas, sehingga driver suka marah"" padahal kita tetap tambahkan alamat tujuan atau alamat jemput, tapi driver gak teliti Dan tolong driver nya dikasih pengarahan klu dapat order konfirmasi lah sama Cust, jadi kita gak bingung menunggu apa driver nya ambil order atau tidak Aplikasi nya buruk etika driver juga kurang",1.0
"Setelah beberapa lama, tarifnya sekarang naik 2x lipat ya, haha",1.0
"aplikasi jadi nge lag setelah di update, padahal coba gojek atau grab lancar lancar aja, jadi malas pake maxim..",1.0
Gak jelas ni maxim..mapx eror terus gak perna yepat titik jemput,1.0
"aplikasi cupuuu, padahal pake wifi tapi lalodnya biasa kalo buka aplikasinya",1.0
"driver nggak sopan, saya batalin pesan karna salah alamat dia malah mencaci maki saya 😒 tolong ya diperhatikan lagi kesopanan driverny",1.0
"Hi maxim, Saya kecewa banget. Saya baru saja memesan driver bike dapetlah driver inisial FS, trus driver di tengah jalan minta offline dari aplikasi, lalu saya tidak mengiyakan karena menurut saya sangat berbahaya. Saat saya sudah sampai, FS mengcancel secara sepihak lalu app merender sendiri secara otomatis hingga dipick up oleh beberapa driver, kemudian driver terakhir SS marah-marah sama saya.",1.0
Aplikasi ga jelas masa muter2 aja di buka kendaraan driver juga jelek2 tahun lama,1.0
"Sudah 2x saya temukan pengemudi rusuh waktu mengantar saya,mana mereka gak pakai atribut pula. Belum di aplikasi nya yang lemot nya minta ampun padahal jaringan stabil dan kencang.",1.0
Tolong maps nya di benahi lg agar mudah d gunakan ..perbarui semudah mungkin agar cs bisa menemukan alamat dngan mudah.maxim akan exis klo aplikasi mudah digunakan .jngn smpe cs kabur karena maps yg g jels susah d cari....,1.0
jgn di download ini ga recommended banget ... saya buat laporan orderan saya tiba2 di selesaikan saldo pay saya hilang tp ga di respon sama pihak pengembang ... saran sya pake aplikasi yg bner2 playanannya bagus aja grab/gojek,1.0
APP BARU TAPI BUAT LOG IN AJA SUSAH BANGET ASTAGAAAAAAA UDAH LAH TINGGAL menunggu DI CAPLOK IJO SEBELAH. BYE.,1.0
Maaf saya uninstall sudah dua kali kecewa sama driver dsuruh beli pempek dtempat sesuai titik malah dbeli dtempat lain sudah dua kali terjadi,1.0
"Sering gak jelas ini aplikasi, di orderan berapa, tiba² pas sampe bisa berubah jauh mahalnya, trus riwayat² perjalanan sama driver kok gak ada, niat gak sih ngembangin aplikasi !!! Asuuu",1.0
Aplikasi tidak mengenakan penggunany pesanan sudah dibatalkan tapi dpet pesanan yang baru driverny gak ada yang sopan santun dan berbicara dengan kasar aplikasi gak bagus sama sekali harga sesuai kualitas 👎👎👎👎👎👎👎,1.0
